Transaction Date,Customer ID,Age,Gender,Item Purchased,Category,Quantity,Purchase Amount (THB),Cost Price (THB),Location,Subscription Status,Shipping Type,Payment Method,Previous Purchases,Campaign Name
6/1/2025,C101263,21,Female,Coach Jacket - Nylon,Outerwear,1,2990,1300,Rayong,Active,Standard,Cash on Delivery,0,Social 2025-06
6/1/2025,C102495,32,Male,Snapback Cap - Script Logo,Caps,2,2580,840,Bangkok,Active,Standard,Credit Card,0,Social 2025-06
6/1/2025,C102333,25,Female,5-Panel Cap - Nylon,Caps,1,1190,380,Chonburi,Inactive,Standard,Credit Card,0,Email 2025-06
6/1/2025,C102078,26,Male,Socks - Crew 3-Pack,Accessories,1,590,180,Bangkok,Inactive,Standard,Credit Card,2,Social 2025-06
6/1/2025,C100148,30,Female,Box Logo Tee,T-Shirts,1,990,390,Chiang Mai,Active,Standard,Cash on Delivery,0,Social 2025-06
6/1/2025,C100575,16,Female,Crewneck - Collegiate,Sweatshirts,1,2190,920,Bangkok,Active,Express,Credit Card,1,Social 2025-06
6/1/2025,C101149,22,Other,Snapback Cap - Script Logo,Caps,1,1290,420,Bangkok,Active,Standard,Credit Card,2,Paid Search 2025-06
6/1/2025,C101343,34,Male,Tote Bag - Canvas,Accessories,1,990,300,Khon Kaen,Inactive,Standard,PromptPay,1,Email 2025-06
6/1/2025,C101535,17,Female,Shorts - Twill,Bottoms,1,1590,600,Chonburi,Active,Express,PromptPay,0,Social 2025-06
6/1/2025,C100890,32,Female,Belt - Webbing,Accessories,1,690,220,Bangkok,Active,Standard,Cash on Delivery,2,Paid Search 2025-06
6/1/2025,C101392,39,Male,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Bangkok,Active,Standard,Credit Card,0,Email 2025-06
6/1/2025,C100130,18,Male,Cargo Pants - Relaxed,Bottoms,1,2490,1050,Chiang Mai,Active,Standard,Cash on Delivery,0,Social 2025-06
6/1/2025,C101644,21,Male,Cargo Pants - Relaxed,Bottoms,3,7470,3150,Chonburi,Inactive,Standard,Credit Card,2,Social 2025-06
6/1/2025,C100245,25,Male,Snapback Cap - Arch Logo,Caps,1,1290,420,Chiang Mai,Active,Standard,Cash on Delivery,1,Social 2025-06
6/1/2025,C100673,25,Male,Crewneck - Collegiate,Sweatshirts,1,2190,920,Chonburi,Active,Standard,Cash on Delivery,4,Social 2025-06
6/1/2025,C101893,26,Female,Graphic Tee - Script,T-Shirts,2,2180,860,Chonburi,Inactive,Standard,Credit Card,1,Social 2025-06
6/1/2025,C101646,26,Male,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Bangkok,Active,Standard,Cash on Delivery,0,Social 2025-06
6/1/2025,C100256,35,Female,Socks - Crew 3-Pack,Accessories,2,1180,360,Bangkok,Inactive,Express,Credit Card,2,Paid Search 2025-06
6/1/2025,C101792,26,Male,Crewneck - Embroidered,Sweatshirts,1,2390,980,Khon Kaen,Active,Standard,PromptPay,1,Social 2025-06
6/1/2025,C101640,27,Female,Zip Hoodie - Minimal,Hoodies,1,2690,1100,Chonburi,Active,Standard,Cash on Delivery,0,Paid Search 2025-06
6/1/2025,C102092,31,Male,Hoodie - Arch Logo,Hoodies,1,2490,1050,Chonburi,Active,Standard,Bank Transfer,1,Social 2025-06
6/2/2025,C100094,25,Female,Coach Jacket - Nylon,Outerwear,1,2990,1300,Bangkok,Active,Standard,Credit Card,1,Email 2025-06
6/2/2025,C102283,21,Male,Box Logo Tee,T-Shirts,1,990,390,Bangkok,Active,Standard,Bank Transfer,3,Paid Search 2025-06
6/2/2025,C100635,17,Male,Hoodie - Arch Logo,Hoodies,1,2490,1050,Bangkok,Active,Standard,Bank Transfer,0,Affiliates 2025-06
6/2/2025,C100830,19,Female,Tote Bag - Canvas,Accessories,3,2970,900,Rayong,Active,Standard,Credit Card,1,Email 2025-06
6/2/2025,C102468,31,Male,Crewneck - Embroidered,Sweatshirts,1,2390,980,Bangkok,Inactive,Standard,Credit Card,3,Email 2025-06
6/2/2025,C102032,30,Female,Work Pants - Straight,Bottoms,1,2290,960,Bangkok,Inactive,Standard,Credit Card,0,Social 2025-06
6/2/2025,C102463,20,Female,5-Panel Cap - Nylon,Caps,2,2380,760,Phuket,Inactive,Express,E-Wallet,0,Social 2025-06
6/2/2025,C100824,24,Female,Varsity Jacket - Wool Blend,Outerwear,1,3990,1800,Chonburi,Inactive,Standard,Credit Card,0,Paid Search 2025-06
6/2/2025,C102043,28,Male,Snapback Cap - Arch Logo,Caps,2,2580,840,Surat Thani,Inactive,Express,PromptPay,1,Social 2025-06
6/2/2025,C101364,34,Male,Shorts - Nylon,Bottoms,1,1490,560,Chiang Mai,Active,Standard,Cash on Delivery,2,Paid Search 2025-06
6/2/2025,C100702,23,Male,Snapback Cap - Arch Logo,Caps,1,1290,420,Chiang Mai,Inactive,Standard,Credit Card,1,Paid Search 2025-06
6/2/2025,C101946,29,Female,Box Logo Tee,T-Shirts,1,990,390,Chonburi,Active,Standard,Bank Transfer,2,Paid Search 2025-06
6/2/2025,C100226,27,Female,Tote Bag - Canvas,Accessories,1,990,300,Bangkok,Active,Express,Bank Transfer,0,Social 2025-06
6/2/2025,C102164,36,Male,Shorts - Twill,Bottoms,1,1590,600,Bangkok,Active,Standard,Credit Card,1,Social 2025-06
6/2/2025,C100186,30,Female,Snapback Cap - Script Logo,Caps,1,1290,420,Phuket,Active,Standard,Bank Transfer,1,Affiliates 2025-06
6/2/2025,C101021,24,Male,Belt - Webbing,Accessories,1,690,220,Bangkok,Inactive,Standard,E-Wallet,0,Paid Search 2025-06
6/2/2025,C100870,26,Female,Shorts - Twill,Bottoms,2,3180,1200,Bangkok,Inactive,Standard,Credit Card,0,Email 2025-06
6/2/2025,C102404,37,Female,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Bangkok,Active,Standard,Credit Card,0,Affiliates 2025-06
6/2/2025,C100360,30,Female,Cargo Pants - Relaxed,Bottoms,1,2490,1050,Bangkok,Active,Standard,Credit Card,0,Paid Search 2025-06
6/2/2025,C101783,32,Male,Tote Bag - Canvas,Accessories,1,990,300,Bangkok,Inactive,Standard,Credit Card,2,Social 2025-06
6/2/2025,C102344,16,Male,Work Pants - Straight,Bottoms,2,4580,1920,Khon Kaen,Inactive,Standard,Credit Card,2,Email 2025-06
6/2/2025,C102033,30,Male,Snapback Cap - Script Logo,Caps,1,1290,420,Bangkok,Active,Standard,Credit Card,4,Social 2025-06
6/2/2025,C101738,33,Male,Snapback Cap - Script Logo,Caps,1,1290,420,Bangkok,Active,Standard,Credit Card,1,Email 2025-06
6/2/2025,C101065,20,Male,Hoodie - Arch Logo,Hoodies,2,4980,2100,Rayong,Inactive,Standard,PromptPay,0,Paid Search 2025-06
6/2/2025,C100869,39,Male,Socks - Crew 3-Pack,Accessories,1,590,180,Chonburi,Inactive,Standard,Credit Card,1,Email 2025-06
6/2/2025,C101145,27,Male,Snapback Cap - Script Logo,Caps,1,1290,420,Ayutthaya,Active,Standard,Cash on Delivery,1,Social 2025-06
6/2/2025,C101039,33,Male,Hoodie - Arch Logo,Hoodies,1,2490,1050,Chonburi,Inactive,Standard,E-Wallet,2,Email 2025-06
6/2/2025,C101609,25,Female,5-Panel Cap - Nylon,Caps,1,1190,380,Bangkok,Active,Standard,Credit Card,1,Paid Search 2025-06
6/2/2025,C102063,26,Male,Crewneck - Collegiate,Sweatshirts,1,2190,920,Bangkok,Active,Express,Credit Card,1,Social 2025-06
6/2/2025,C101339,28,Female,Belt - Webbing,Accessories,2,1380,440,Bangkok,Inactive,Standard,Cash on Delivery,0,Social 2025-06
6/2/2025,C100140,28,Female,Coach Jacket - Nylon,Outerwear,1,2990,1300,Surat Thani,Inactive,Express,Credit Card,0,Social 2025-06
6/2/2025,C101562,16,Female,Snapback Cap - Arch Logo,Caps,2,2580,840,Khon Kaen,Active,Standard,Bank Transfer,1,Social 2025-06
6/2/2025,C101692,32,Male,Zip Hoodie - Minimal,Hoodies,1,2690,1100,Phuket,Active,Same-Day,PromptPay,0,Email 2025-06
6/2/2025,C100355,21,Male,Cargo Pants - Relaxed,Bottoms,1,2490,1050,Bangkok,Inactive,Standard,Credit Card,1,Social 2025-06
6/2/2025,C101719,24,Male,Varsity Jacket - Wool Blend,Outerwear,3,11970,5400,Rayong,Inactive,Standard,PromptPay,0,Paid Search 2025-06
6/3/2025,C101967,26,Female,5-Panel Cap - Nylon,Caps,1,1190,380,Phuket,Inactive,Standard,PromptPay,1,Social 2025-06
6/3/2025,C101514,27,Male,Zip Hoodie - Minimal,Hoodies,1,2690,1100,Chonburi,Active,Standard,Credit Card,0,Social 2025-06
6/3/2025,C100999,30,Female,Shorts - Twill,Bottoms,2,3180,1200,Bangkok,Inactive,Standard,Credit Card,2,Social 2025-06
6/3/2025,C102259,28,Female,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Chiang Mai,Active,Standard,PromptPay,0,Social 2025-06
6/3/2025,C101095,27,Male,Crewneck - Embroidered,Sweatshirts,1,2390,980,Bangkok,Active,Express,Credit Card,2,Social 2025-06
6/3/2025,C102470,33,Male,Box Logo Tee,T-Shirts,2,1980,780,Bangkok,Inactive,Same-Day,Bank Transfer,1,Paid Search 2025-06
6/3/2025,C101477,30,Male,Graphic Tee - Script,T-Shirts,1,1090,430,Khon Kaen,Inactive,Standard,PromptPay,1,Paid Search 2025-06
6/3/2025,C101658,21,Male,Shorts - Twill,Bottoms,2,3180,1200,Bangkok,Inactive,Express,Credit Card,0,Email 2025-06
6/3/2025,C101785,18,Female,Tote Bag - Canvas,Accessories,2,1980,600,Bangkok,Active,Standard,Credit Card,1,Paid Search 2025-06
6/3/2025,C100062,20,Male,Shorts - Twill,Bottoms,1,1590,600,Rayong,Inactive,Express,Bank Transfer,1,Email 2025-06
6/3/2025,C101732,27,Female,Work Pants - Straight,Bottoms,1,2290,960,Chonburi,Active,Standard,Credit Card,1,Social 2025-06
6/3/2025,C102452,27,Female,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Khon Kaen,Inactive,Standard,Credit Card,1,Social 2025-06
6/3/2025,C100057,25,Male,5-Panel Cap - Nylon,Caps,1,1190,380,Phuket,Active,Standard,E-Wallet,0,Paid Search 2025-06
6/3/2025,C101861,32,Female,Cargo Pants - Relaxed,Bottoms,1,2490,1050,Bangkok,Active,Express,Credit Card,1,Paid Search 2025-06
6/3/2025,C101810,24,Female,Box Logo Tee,T-Shirts,1,990,390,Chiang Mai,Active,Standard,Credit Card,0,Paid Search 2025-06
6/3/2025,C100853,34,Male,Crewneck - Embroidered,Sweatshirts,2,4780,1960,Surat Thani,Inactive,Express,E-Wallet,3,Social 2025-06
6/3/2025,C100024,24,Male,Crewneck - Collegiate,Sweatshirts,1,2190,920,Chiang Mai,Inactive,Standard,Cash on Delivery,2,Paid Search 2025-06
6/3/2025,C101807,30,Male,5-Panel Cap - Nylon,Caps,1,1190,380,Phuket,Inactive,Standard,Credit Card,2,Social 2025-06
6/3/2025,C101520,34,Male,Hoodie - Arch Logo,Hoodies,1,2490,1050,Surat Thani,Active,Standard,Credit Card,1,Social 2025-06
6/3/2025,C100033,21,Female,Snapback Cap - Script Logo,Caps,1,1290,420,Ayutthaya,Inactive,Express,PromptPay,3,Paid Search 2025-06
6/3/2025,C101613,27,Female,Work Pants - Straight,Bottoms,1,2290,960,Bangkok,Active,Standard,Bank Transfer,1,Social 2025-06
6/3/2025,C100325,20,Male,Crewneck - Embroidered,Sweatshirts,2,4780,1960,Chiang Mai,Inactive,Standard,Cash on Delivery,3,Affiliates 2025-06
6/3/2025,C100931,38,Male,Shorts - Twill,Bottoms,1,1590,600,Bangkok,Inactive,Standard,Credit Card,0,Paid Search 2025-06
6/4/2025,C101883,23,Female,Crewneck - Collegiate,Sweatshirts,1,2190,920,Phuket,Active,Standard,Credit Card,2,Paid Search 2025-06
6/4/2025,C100324,21,Other,Varsity Jacket - Wool Blend,Outerwear,1,3990,1800,Rayong,Active,Express,Credit Card,1,Email 2025-06
6/4/2025,C100201,30,Female,Varsity Jacket - Wool Blend,Outerwear,2,7980,3600,Chonburi,Active,Express,Cash on Delivery,3,Social 2025-06
6/4/2025,C100058,29,Male,Work Pants - Straight,Bottoms,1,2290,960,Chiang Mai,Inactive,Standard,Credit Card,0,Paid Search 2025-06
6/4/2025,C102093,20,Male,Crewneck - Embroidered,Sweatshirts,2,4780,1960,Phuket,Active,Express,PromptPay,2,Email 2025-06
6/4/2025,C102471,41,Male,Zip Hoodie - Minimal,Hoodies,1,2690,1100,Bangkok,Inactive,Express,Bank Transfer,0,Paid Search 2025-06
6/4/2025,C102014,32,Female,Snapback Cap - Arch Logo,Caps,1,1290,420,Bangkok,Active,Express,PromptPay,0,Email 2025-06
6/4/2025,C100476,30,Male,Hoodie - Arch Logo,Hoodies,1,2490,1050,Bangkok,Active,Standard,Credit Card,2,Email 2025-06
6/4/2025,C100066,27,Female,Coach Jacket - Nylon,Outerwear,1,2990,1300,Bangkok,Active,Express,PromptPay,3,Paid Search 2025-06
6/4/2025,C100648,26,Male,Snapback Cap - Script Logo,Caps,1,1290,420,Ayutthaya,Inactive,Same-Day,E-Wallet,0,Affiliates 2025-06
6/4/2025,C101188,30,Male,Hoodie - Arch Logo,Hoodies,1,2490,1050,Bangkok,Active,Standard,E-Wallet,0,Paid Search 2025-06
6/4/2025,C102455,36,Male,5-Panel Cap - Nylon,Caps,1,1190,380,Bangkok,Active,Express,Cash on Delivery,1,Affiliates 2025-06
6/4/2025,C100935,24,Male,Socks - Crew 3-Pack,Accessories,1,590,180,Bangkok,Active,Express,Credit Card,0,Paid Search 2025-06
6/4/2025,C102010,17,Female,Box Logo Tee,T-Shirts,1,990,390,Bangkok,Active,Standard,Credit Card,3,Social 2025-06
6/4/2025,C100539,24,Male,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Bangkok,Inactive,Same-Day,E-Wallet,1,Social 2025-06
6/4/2025,C100205,21,Male,Box Logo Tee,T-Shirts,1,990,390,Ayutthaya,Inactive,Standard,Cash on Delivery,0,Social 2025-06
6/4/2025,C100656,27,Male,Coach Jacket - Nylon,Outerwear,1,2990,1300,Bangkok,Inactive,Standard,Credit Card,0,Social 2025-06
6/4/2025,C101966,26,Male,Shorts - Nylon,Bottoms,2,2980,1120,Bangkok,Inactive,Standard,Credit Card,2,Paid Search 2025-06
6/4/2025,C102088,24,Male,Belt - Webbing,Accessories,1,690,220,Bangkok,Active,Standard,Credit Card,2,Paid Search 2025-06
6/4/2025,C101452,28,Male,Belt - Webbing,Accessories,1,690,220,Bangkok,Active,Standard,E-Wallet,1,Social 2025-06
6/4/2025,C100269,28,Female,Crewneck - Collegiate,Sweatshirts,1,2190,920,Bangkok,Inactive,Standard,Credit Card,1,Social 2025-06
6/4/2025,C100740,16,Female,Socks - Crew 3-Pack,Accessories,1,590,180,Khon Kaen,Active,Express,PromptPay,1,Email 2025-06
6/4/2025,C100498,22,Male,5-Panel Cap - Nylon,Caps,1,1190,380,Chiang Mai,Active,Standard,Credit Card,1,Social 2025-06
6/4/2025,C101565,25,Other,Coach Jacket - Nylon,Outerwear,1,2990,1300,Chonburi,Inactive,Standard,Cash on Delivery,1,Paid Search 2025-06
6/4/2025,C100299,31,Male,Box Logo Tee,T-Shirts,2,1980,780,Bangkok,Inactive,Standard,Credit Card,0,Affiliates 2025-06
6/4/2025,C100297,29,Female,Shorts - Nylon,Bottoms,1,1490,560,Ayutthaya,Inactive,Standard,Credit Card,1,Paid Search 2025-06
6/4/2025,C101826,20,Female,Cargo Pants - Relaxed,Bottoms,1,2490,1050,Chiang Mai,Active,Express,PromptPay,0,Affiliates 2025-06
6/4/2025,C101872,25,Male,Socks - Crew 3-Pack,Accessories,1,590,180,Surat Thani,Inactive,Express,E-Wallet,1,Social 2025-06
6/4/2025,C100474,37,Female,Box Logo Tee,T-Shirts,2,1980,780,Bangkok,Active,Standard,Credit Card,2,Affiliates 2025-06
6/4/2025,C100800,33,Male,5-Panel Cap - Nylon,Caps,2,2380,760,Chonburi,Inactive,Standard,PromptPay,0,Social 2025-06
6/4/2025,C102098,18,Male,Snapback Cap - Arch Logo,Caps,1,1290,420,Bangkok,Inactive,Standard,Cash on Delivery,2,Paid Search 2025-06
6/4/2025,C101798,33,Male,Socks - Crew 3-Pack,Accessories,1,590,180,Phuket,Active,Standard,PromptPay,1,Social 2025-06
6/5/2025,C101712,16,Male,Snapback Cap - Arch Logo,Caps,2,2580,840,Chiang Mai,Inactive,Standard,Credit Card,2,Affiliates 2025-06
6/5/2025,C100430,20,Female,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Bangkok,Inactive,Standard,Credit Card,0,Social 2025-06
6/5/2025,C102322,30,Male,Shorts - Nylon,Bottoms,1,1490,560,Phuket,Active,Standard,Credit Card,2,Email 2025-06
6/5/2025,C100685,31,Male,Heavyweight Pocket Tee,T-Shirts,2,2380,960,Chonburi,Inactive,Express,Bank Transfer,0,Social 2025-06
6/5/2025,C102200,38,Female,Work Pants - Straight,Bottoms,1,2290,960,Chiang Mai,Inactive,Express,PromptPay,2,Affiliates 2025-06
6/5/2025,C101293,32,Other,Crewneck - Collegiate,Sweatshirts,1,2190,920,Chiang Mai,Inactive,Standard,Credit Card,1,Social 2025-06
6/5/2025,C102049,28,Female,Box Logo Tee,T-Shirts,1,990,390,Chonburi,Inactive,Express,Credit Card,3,Social 2025-06
6/5/2025,C101471,23,Male,Box Logo Tee,T-Shirts,1,990,390,Chiang Mai,Active,Standard,Credit Card,1,Paid Search 2025-06
6/5/2025,C101494,36,Female,Socks - Crew 3-Pack,Accessories,1,590,180,Bangkok,Active,Standard,Credit Card,0,Social 2025-06
6/5/2025,C100893,34,Female,Belt - Webbing,Accessories,2,1380,440,Bangkok,Inactive,Express,Credit Card,0,Affiliates 2025-06
6/5/2025,C100927,29,Female,Socks - Crew 3-Pack,Accessories,1,590,180,Bangkok,Active,Standard,Credit Card,0,Social 2025-06
6/5/2025,C101037,18,Female,Heavyweight Pocket Tee,T-Shirts,2,2380,960,Chonburi,Active,Express,PromptPay,2,Social 2025-06
6/5/2025,C100256,35,Female,Shorts - Nylon,Bottoms,1,1490,560,Bangkok,Inactive,Standard,Credit Card,1,Paid Search 2025-06
6/5/2025,C101827,35,Male,Box Logo Tee,T-Shirts,1,990,390,Surat Thani,Inactive,Standard,Cash on Delivery,1,Paid Search 2025-06
6/5/2025,C102288,23,Female,Box Logo Tee,T-Shirts,3,2970,1170,Bangkok,Active,Standard,Credit Card,0,Paid Search 2025-06
6/5/2025,C100441,27,Male,Tote Bag - Canvas,Accessories,1,990,300,Phuket,Active,Standard,Credit Card,1,Social 2025-06
6/5/2025,C100669,34,Male,Zip Hoodie - Minimal,Hoodies,1,2690,1100,Ayutthaya,Inactive,Standard,Credit Card,0,Social 2025-06
6/5/2025,C101214,25,Male,Box Logo Tee,T-Shirts,1,990,390,Surat Thani,Active,Same-Day,Bank Transfer,2,Paid Search 2025-06
6/5/2025,C100892,33,Male,Snapback Cap - Script Logo,Caps,1,1290,420,Chiang Mai,Inactive,Standard,PromptPay,2,Paid Search 2025-06
6/5/2025,C101009,24,Male,Tote Bag - Canvas,Accessories,1,990,300,Bangkok,Active,Same-Day,PromptPay,3,Paid Search 2025-06
6/5/2025,C101721,25,Female,Shorts - Twill,Bottoms,2,3180,1200,Bangkok,Active,Standard,Credit Card,3,Social 2025-06
6/5/2025,C101354,24,Male,Crewneck - Embroidered,Sweatshirts,1,2390,980,Chiang Mai,Active,Standard,Credit Card,1,Affiliates 2025-06
6/5/2025,C100205,21,Male,Crewneck - Collegiate,Sweatshirts,2,4380,1840,Ayutthaya,Inactive,Standard,Cash on Delivery,1,Paid Search 2025-06
6/5/2025,C101750,16,Female,Crewneck - Embroidered,Sweatshirts,1,2390,980,Phuket,Inactive,Standard,Credit Card,2,Social 2025-06
6/6/2025,C101057,34,Male,Crewneck - Collegiate,Sweatshirts,1,2190,920,Chiang Mai,Active,Standard,Bank Transfer,0,Paid Search 2025-06
6/6/2025,C102489,16,Female,Snapback Cap - Arch Logo,Caps,1,1290,420,Phuket,Active,Standard,Credit Card,1,Social 2025-06
6/6/2025,C100464,26,Male,Snapback Cap - Arch Logo,Caps,1,1290,420,Bangkok,Active,Standard,Cash on Delivery,0,Social 2025-06
6/6/2025,C100004,26,Male,Tote Bag - Canvas,Accessories,2,1980,600,Surat Thani,Active,Standard,Credit Card,1,Social 2025-06
6/6/2025,C102014,32,Female,Crewneck - Embroidered,Sweatshirts,1,2390,980,Bangkok,Active,Standard,Credit Card,1,Social 2025-06
6/6/2025,C101530,28,Female,Box Logo Tee,T-Shirts,1,990,390,Bangkok,Active,Express,Bank Transfer,2,Email 2025-06
6/6/2025,C102286,32,Male,Zip Hoodie - Minimal,Hoodies,1,2690,1100,Chiang Mai,Active,Standard,PromptPay,1,Social 2025-06
6/6/2025,C100655,27,Male,Zip Hoodie - Minimal,Hoodies,1,2690,1100,Chonburi,Active,Standard,Bank Transfer,1,Social 2025-06
6/6/2025,C102220,25,Male,Snapback Cap - Arch Logo,Caps,1,1290,420,Bangkok,Active,Standard,Credit Card,2,Paid Search 2025-06
6/6/2025,C100750,21,Female,Shorts - Nylon,Bottoms,1,1490,560,Bangkok,Active,Express,Credit Card,2,Social 2025-06
6/6/2025,C102134,25,Female,Socks - Crew 3-Pack,Accessories,1,590,180,Bangkok,Inactive,Express,Bank Transfer,2,Paid Search 2025-06
6/6/2025,C101726,24,Female,Tote Bag - Canvas,Accessories,1,990,300,Bangkok,Inactive,Standard,Cash on Delivery,0,Email 2025-06
6/6/2025,C100503,30,Male,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Bangkok,Inactive,Standard,Bank Transfer,1,Affiliates 2025-06
6/6/2025,C100932,18,Male,Crewneck - Collegiate,Sweatshirts,1,2190,920,Rayong,Inactive,Express,Credit Card,1,Paid Search 2025-06
6/6/2025,C100263,21,Male,Box Logo Tee,T-Shirts,1,990,390,Bangkok,Active,Standard,Credit Card,1,Paid Search 2025-06
6/6/2025,C102068,36,Female,Crewneck - Embroidered,Sweatshirts,1,2390,980,Bangkok,Active,Standard,Credit Card,0,Email 2025-06
6/6/2025,C102057,32,Male,Box Logo Tee,T-Shirts,1,990,390,Chiang Mai,Inactive,Standard,Credit Card,2,Email 2025-06
6/6/2025,C101327,26,Male,Shorts - Nylon,Bottoms,2,2980,1120,Bangkok,Active,Express,Credit Card,2,Email 2025-06
6/6/2025,C102291,33,Male,Work Pants - Straight,Bottoms,1,2290,960,Rayong,Active,Standard,Bank Transfer,1,Paid Search 2025-06
6/6/2025,C101811,28,Female,5-Panel Cap - Nylon,Caps,3,3570,1140,Khon Kaen,Inactive,Standard,Cash on Delivery,2,Social 2025-06
6/6/2025,C100785,33,Male,Shorts - Nylon,Bottoms,2,2980,1120,Bangkok,Active,Standard,Bank Transfer,1,Social 2025-06
6/6/2025,C101748,28,Male,Box Logo Tee,T-Shirts,1,990,390,Bangkok,Active,Standard,PromptPay,0,Social 2025-06
6/6/2025,C100510,29,Male,Box Logo Tee,T-Shirts,1,990,390,Bangkok,Active,Express,Credit Card,2,Social 2025-06
6/6/2025,C100244,20,Female,5-Panel Cap - Nylon,Caps,1,1190,380,Bangkok,Active,Standard,E-Wallet,2,Email 2025-06
6/7/2025,C101227,26,Female,Snapback Cap - Arch Logo,Caps,1,1290,420,Bangkok,Active,Standard,Credit Card,5,Paid Search 2025-06
6/7/2025,C100498,22,Male,Box Logo Tee,T-Shirts,3,2970,1170,Chiang Mai,Active,Standard,Credit Card,2,Social 2025-06
6/7/2025,C101723,31,Male,5-Panel Cap - Nylon,Caps,1,1190,380,Phuket,Active,Express,PromptPay,0,Paid Search 2025-06
6/7/2025,C101170,32,Female,Hoodie - Arch Logo,Hoodies,1,2490,1050,Chiang Mai,Inactive,Standard,Bank Transfer,3,Social 2025-06
6/7/2025,C102005,28,Female,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Chonburi,Active,Standard,Credit Card,0,Social 2025-06
6/7/2025,C101517,31,Female,Varsity Jacket - Wool Blend,Outerwear,1,3990,1800,Chonburi,Inactive,Standard,E-Wallet,0,Social 2025-06
6/7/2025,C101508,28,Male,Box Logo Tee,T-Shirts,1,990,390,Chiang Mai,Active,Standard,PromptPay,3,Affiliates 2025-06
6/7/2025,C101920,16,Male,5-Panel Cap - Nylon,Caps,1,1190,380,Ayutthaya,Active,Standard,E-Wallet,1,Paid Search 2025-06
6/7/2025,C102378,25,Male,Tote Bag - Canvas,Accessories,1,990,300,Bangkok,Active,Express,E-Wallet,1,Social 2025-06
6/7/2025,C101871,26,Male,Cargo Pants - Relaxed,Bottoms,1,2490,1050,Phuket,Inactive,Same-Day,PromptPay,1,Affiliates 2025-06
6/7/2025,C102209,27,Female,Snapback Cap - Arch Logo,Caps,1,1290,420,Bangkok,Inactive,Express,Credit Card,0,Social 2025-06
6/7/2025,C100118,34,Male,Cargo Pants - Relaxed,Bottoms,1,2490,1050,Bangkok,Inactive,Standard,E-Wallet,0,Paid Search 2025-06
6/7/2025,C101178,21,Male,Socks - Crew 3-Pack,Accessories,2,1180,360,Chiang Mai,Inactive,Standard,E-Wallet,2,Affiliates 2025-06
6/7/2025,C100184,26,Female,Box Logo Tee,T-Shirts,1,990,390,Bangkok,Active,Standard,PromptPay,0,Email 2025-06
6/7/2025,C101806,29,Male,Crewneck - Embroidered,Sweatshirts,2,4780,1960,Chonburi,Inactive,Standard,Credit Card,0,Paid Search 2025-06
6/7/2025,C100628,27,Male,5-Panel Cap - Nylon,Caps,2,2380,760,Bangkok,Active,Standard,PromptPay,2,Paid Search 2025-06
6/7/2025,C100109,27,Female,Snapback Cap - Script Logo,Caps,1,1290,420,Khon Kaen,Active,Standard,Bank Transfer,0,Affiliates 2025-06
